"","id","nm","lat","lon","countryCode","cityid","g","dt_txt","temp","pressure","humidity","temp_min","temp_max","weather_id","weather_main","weather_description","weather_icon","wind_speed","wind_deg","clouds_all","visibility","dt","name","coord_lon","coord_lat","sys_country","sys_timezone","sys_sunrise","sys_sunset","feels_like","sea_level","grnd_level"
"1",3515302,"Toluca",19.28833,-99.667221,"MX","MXtoluca",1,"2020-04-30 12:14:42",289.15,1032,51,289.15,289.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266882,"Toluca",-99.67,19.29,"MX",-18000,1588248632,1588294854,286.73,NA,NA
"2",3676623,"Leticia",-4.21528,-69.940559,"CO","COleticia",2,"2020-04-30 12:14:58",299.17,1016,88,298.15,300.15,803,"Clouds","broken clouds","04d",2.6,260,75,10000,1588266898,"Leticia",-69.94,-4.22,"CO",-18000,1588243073,1588286144,303.09,NA,NA
"3",3665900,"Villavicencio",4.142,-73.62664,"CO","COvillavicencio",3,"2020-04-30 12:14:53",302.15,1016,70,302.15,302.15,802,"Clouds","scattered clouds","03d",2.17,100,40,10000,1588266893,"Villavicencio",-73.63,4.14,"CO",-18000,1588243421,1588287567,305.85,NA,NA
"4",3668605,"Santa Marta",11.24079,-74.199043,"CO","COsanta marta",4,"2020-04-30 12:14:53",302.15,1013,74,302.15,302.15,803,"Clouds","broken clouds","04d",3.6,260,75,10000,1588266893,"Santa Marta",-74.2,11.24,"CO",-18000,1588243089,1588288173,305.38,NA,NA
"5",3688689,"Bogota",4.60971,-74.081749,"CO","CObogota",5,"2020-04-30 12:14:58",294.15,1029,46,294.15,294.15,803,"Clouds","broken clouds","04d",3.6,110,75,10000,1588266898,"Bogota",-74.08,4.61,"CO",-18000,1588243498,1588287706,291.4,NA,NA
"6",3981609,"Tijuana",32.533329,-117.01667,"MX","MXtijuana",6,"2020-04-30 12:15:13",292.24,1014,82,291.15,293.15,721,"Haze","haze","50d",1.57,221,75,8047,1588266913,"Tijuana",-117.02,32.53,"MX",-25200,1588251694,1588300119,293.11,NA,NA
"7",4006702,"Ensenada",31.866671,-116.616669,"MX","MXensenada",7,"2020-04-30 12:15:13",293.15,1013,83,293.15,293.15,804,"Clouds","overcast clouds","04d",1.34,334,100,NA,1588266913,"Ensenada",-116.62,31.87,"MX",-25200,1588251661,1588299961,294.6,NA,NA
"8",3995465,"Monterrey",25.66667,-100.316673,"MX","MXmonterrey",8,"2020-04-30 12:15:13",295.49,1023,53,294.82,297.15,803,"Clouds","broken clouds","04d",3.1,140,75,19312,1588266913,"Monterrey",-100.32,25.67,"MX",-18000,1588248292,1588295506,294.03,NA,NA
"9",3514783,"Veracruz",19.200001,-96.133331,"MX","MXveracruz",9,"2020-04-30 12:14:42",302.95,1019,62,302.15,303.71,803,"Clouds","broken clouds","04d",5.1,360,75,9656,1588266882,"Veracruz",-96.13,19.2,"MX",-18000,1588247790,1588293998,303.93,NA,NA
"10",3992619,"Piedras Negras",28.700001,-100.51667,"MX","MXpiedras negras",10,"2020-04-30 12:15:13",301.15,1022,37,301.15,301.15,800,"Clear","clear sky","01d",5.1,180,5,16093,1588266913,"Piedras Negras",-100.52,28.7,"MX",-18000,1588248085,1588295810,298.18,NA,NA
"11",4014338,"Chihuahua",28.633329,-106.083328,"MX","MXchihuahua",11,"2020-04-30 12:15:13",297.15,1024,29,297.15,297.15,800,"Clear","clear sky","01d",3.31,160,5,16093,1588266913,"Chihuahua",-106.08,28.63,"MX",-21600,1588249424,1588297139,293.68,NA,NA
"12",4005539,"Guadalajara",20.66667,-103.333328,"MX","MXguadalajara",12,"2020-04-30 12:15:13",297.44,1024,29,297.04,298.15,800,"Clear","clear sky","01d",5.1,80,5,16093,1588266913,"Guadalajara",-103.33,20.67,"MX",-18000,1588249407,1588295836,292.77,NA,NA
"13",3988086,"Saltillo",25.41667,-101,"MX","MXsaltillo",13,"2020-04-30 12:15:13",293.96,1026,63,292.15,294.82,800,"Clear","clear sky","01d",2.6,360,5,16093,1588266913,"Saltillo",-101,25.42,"MX",-18000,1588248476,1588295649,293.24,NA,NA
"14",3526700,"Iztacalco",19.396669,-99.084717,"MX","MXiztacalco",14,"2020-04-30 12:14:49",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266889,"Iztacalco",-99.08,19.4,"MX",-18000,1588248482,1588294721,290.87,NA,NA
"15",3526683,"Iztapalapa",19.35111,-99.051941,"MX","MXiztapalapa",15,"2020-04-30 12:14:49",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266889,"Iztapalapa",-99.05,19.35,"MX",-18000,1588248479,1588294710,290.87,NA,NA
"16",3515428,"Tlalpan",19.283331,-99.166672,"MX","MXtlalpan",16,"2020-04-30 12:14:43",293.45,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266883,"Tlalpan",-99.17,19.28,"MX",-18000,1588248513,1588294733,290.88,NA,NA
"17",4011743,"Durango",24.033331,-104.666672,"MX","MXdurango",17,"2020-04-30 12:15:13",295.94,1028,30,295.15,296.48,800,"Clear","clear sky","01d",3.1,110,5,12874,1588266913,"Durango",-104.67,24.03,"MX",-18000,1588249468,1588296418,292.51,NA,NA
"18",3531732,"Campeche",19.85,-90.533333,"MX","MXcampeche",18,"2020-04-30 12:14:49",303.15,1016,70,303.15,303.15,802,"Clouds","scattered clouds","03d",5.1,320,40,9656,1588266889,"Campeche",-90.53,19.85,"MX",-18000,1588246398,1588292702,305.35,NA,NA
"19",3815415,"Tlaxcala",19.31389,-98.241669,"MX","MXtlaxcala",19,"2020-04-30 12:14:59",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266899,"Tlaxcala",-98.24,19.31,"MX",-18000,1588248288,1588294512,290.95,NA,NA
"20",3995523,"Monclova",26.9,-101.416672,"MX","MXmonclova",20,"2020-04-30 12:15:13",300.22,1022,64,297.15,302.59,802,"Clouds","scattered clouds","03d",2.21,114,40,16093,1588266913,"Monclova",-101.42,26.9,"MX",-18000,1588248454,1588295872,302.21,NA,NA
"21",4019233,"Aguascalientes",21.883329,-102.300003,"MX","MXaguascalientes",1,"2020-04-30 12:15:13",294.15,1028,28,294.15,294.15,800,"Clear","clear sky","01d",1,270,5,14484,1588266913,"Aguascalientes",-102.3,21.88,"MX",-18000,1588249068,1588295681,291.74,NA,NA
"22",3979844,"Zacatecas",22.775591,-102.572182,"MX","MXzacatecas",2,"2020-04-30 12:15:13",293.15,1027,37,293.15,293.15,802,"Clouds","scattered clouds","03d",5.75,148,40,16093,1588266913,"Zacatecas",-102.57,22.78,"MX",-18000,1588249063,1588295815,287.97,NA,NA
"23",3514785,"Venustiano Carranza",16.35,-92.550003,"MX","MXvenustiano carranza",3,"2020-04-30 12:14:42",305.15,1017,46,305.15,305.15,711,"Smoke","smoke","50d",6.2,300,40,4828,1588266882,"Venustiano Carranza",-92.55,16.35,"MX",-18000,1588247137,1588292932,304,NA,NA
"25",3532497,"Azcapotzalco",19.48889,-99.183609,"MX","MXazcapotzalco",4,"2020-04-30 12:14:49",293.45,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266889,"Azcapotzalco",-99.18,19.49,"MX",-18000,1588248500,1588294751,290.88,NA,NA
"26",4005270,"Guanajuato",21.018579,-101.259102,"MX","MXguanajuato",5,"2020-04-30 12:15:13",295.15,1029,40,295.15,295.15,800,"Clear","clear sky","01d",4.6,84,5,16093,1588266913,"Guanajuato",-101.26,21.02,"MX",-18000,1588248884,1588295365,291.41,NA,NA
"27",3520339,"Reynosa",26.08333,-98.283333,"MX","MXreynosa",6,"2020-04-30 12:14:43",301.8,1021,42,300.15,303.15,800,"Clear","clear sky","01d",2.6,130,5,16093,1588266883,"Reynosa",-98.28,26.08,"MX",-18000,1588247769,1588295050,301.4,NA,NA
"28",3988214,"Salamanca",20.566669,-101.199997,"MX","MXsalamanca",7,"2020-04-30 12:15:13",296.63,1029,40,295.15,298.15,800,"Clear","clear sky","01d",5.05,89,5,16093,1588266913,"Salamanca",-101.2,20.57,"MX",-18000,1588248904,1588295317,292.9,NA,NA
"29",3526621,"Jalapa",16.5,-95.466667,"MX","MXjalapa",8,"2020-04-30 12:14:49",308.98,1015,28,308.98,308.98,800,"Clear","clear sky","01d",5.79,14,2,NA,1588266889,"Jalapa",-95.47,16.5,"MX",-18000,1588247827,1588293643,306.34,1015,999
"30",3530517,"Coatzacoalcos",18.15,-94.416672,"MX","MXcoatzacoalcos",9,"2020-04-30 12:14:49",303.15,1016,70,303.15,303.15,804,"Clouds","overcast clouds","04d",5.1,20,90,6437,1588266889,"Coatzacoalcos",-94.42,18.15,"MX",-18000,1588247456,1588293510,305.35,NA,NA
"31",4000900,"La Paz",24.16667,-110.300003,"MX","MXla paz",10,"2020-04-30 12:15:13",299.15,1013,39,299.15,299.15,800,"Clear","clear sky","01d",5.7,180,5,16093,1588266913,"La Paz",-110.3,24.17,"MX",-21600,1588250808,1588297781,295.47,NA,NA
"32",4014875,"Celaya",20.51667,-100.816673,"MX","MXcelaya",11,"2020-04-30 12:15:13",297.33,1028,38,296.48,298.15,800,"Clear","clear sky","01d",5.88,78,0,NA,1588266913,"Celaya",-100.82,20.52,"MX",-18000,1588248816,1588295222,292.99,NA,NA
"33",3996069,"Mexicali",32.651939,-115.46833,"MX","MXmexicali",12,"2020-04-30 12:15:13",300.85,1009,32,300.15,302.15,800,"Clear","clear sky","01d",0.32,68,1,16093,1588266913,"Mexicali",-115.47,32.65,"MX",-25200,1588251311,1588299759,300.54,NA,NA
"34",3526485,"Jiutepec",18.866671,-99.183327,"MX","MXjiutepec",13,"2020-04-30 12:14:49",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266889,"Jiutepec",-99.18,18.87,"MX",-18000,1588248546,1588294706,297.73,NA,NA
"35",3516355,"Tampico",22.216669,-97.849998,"MX","MXtampico",14,"2020-04-30 12:14:43",301.15,1020,74,301.15,301.15,803,"Clouds","broken clouds","04d",6.7,10,75,9656,1588266883,"Tampico",-97.85,22.22,"MX",-18000,1588247974,1588294639,301.66,NA,NA
"36",4005492,"Guadalupe",25.683331,-100.25,"MX","MXguadalupe",15,"2020-04-30 12:15:13",296.3,1022,64,294.82,297.15,803,"Clouds","broken clouds","04d",6.2,130,75,16093,1588266913,"Guadalupe",-100.25,25.68,"MX",-18000,1588248275,1588295490,293.93,NA,NA
"37",3991328,"Puerto Vallarta",20.620411,-105.230659,"MX","MXpuerto vallarta",16,"2020-04-30 12:15:13",299.15,1013,57,299.15,299.15,800,"Clear","clear sky","01d",1,10,5,24140,1588266913,"Puerto Vallarta",-105.23,20.62,"MX",-18000,1588249867,1588296288,300.75,NA,NA
"38",4018390,"Apodaca",25.76667,-100.199997,"MX","MXapodaca",17,"2020-04-30 12:15:13",296.43,1022,64,294.82,297.15,803,"Clouds","broken clouds","04d",6.2,130,75,16093,1588266913,"Apodaca",-100.2,25.77,"MX",-18000,1588248255,1588295485,294.11,NA,NA
"39",3991043,"Ramos Arizpe",25.549999,-100.966667,"MX","MXramos arizpe",18,"2020-04-30 12:15:13",292.15,1026,63,292.15,292.15,800,"Clear","clear sky","01d",2.6,360,5,16093,1588266913,"Ramos Arizpe",-100.97,25.55,"MX",-18000,1588248458,1588295652,290.89,NA,NA
"40",3522307,"Orizaba",18.85,-97.099998,"MX","MXorizaba",19,"2020-04-30 12:14:43",297.61,1020,36,297.61,297.61,802,"Clouds","scattered clouds","03d",2.97,83,27,NA,1588266883,"Orizaba",-97.1,18.85,"MX",-18000,1588248048,1588294205,295.16,1020,887
"41",3522210,"Pachuca de Soto",20.11697,-98.733292,"MX","MXpachuca de soto",20,"2020-04-30 12:14:43",291.75,1020,24,291.75,291.75,803,"Clouds","broken clouds","04d",3.72,51,51,NA,1588266883,"Pachuca de Soto",-98.73,20.12,"MX",-18000,1588248345,1588294690,286.84,1020,774
"42",4004330,"Irapuato",20.683331,-101.349998,"MX","MXirapuato",1,"2020-04-30 12:15:13",295.15,1029,40,295.15,295.15,800,"Clear","clear sky","01d",5.98,97,5,16093,1588266913,"Irapuato",-101.35,20.68,"MX",-18000,1588248931,1588295361,290.44,NA,NA
"43",3526957,"Huehuetoca",19.84889,-99.20417,"MX","MXhuehuetoca",2,"2020-04-30 12:14:49",293.14,1031,37,289.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266889,"Huehuetoca",-99.2,19.85,"MX",-18000,1588248478,1588294783,290.52,NA,NA
"44",4018582,"Ameca",20.549999,-104.033333,"MX","MXameca",3,"2020-04-30 12:15:13",300.37,1011,36,300.37,300.37,800,"Clear","clear sky","01d",2.24,112,0,NA,1588266913,"Ameca",-104.03,20.55,"MX",-18000,1588249584,1588295995,299.08,NA,NA
"45",3523303,"Metepec",19.253611,-99.60778,"MX","MXmetepec",4,"2020-04-30 12:14:49",289.15,1032,51,289.15,289.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266889,"Metepec",-99.61,19.25,"MX",-18000,1588248621,1588294837,286.73,NA,NA
"46",3521051,"Puente de Ixtla",18.614719,-99.318062,"MX","MXpuente de ixtla",5,"2020-04-30 12:14:43",302.62,1023,32,300.15,304.82,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266883,"Puente de Ixtla",-99.32,18.61,"MX",-18000,1588248598,1588294720,300.78,NA,NA
"47",3516266,"Tapachula",14.9,-92.283333,"MX","MXtapachula",6,"2020-04-30 12:14:43",306.15,1013,52,306.15,306.15,801,"Clouds","few clouds","02d",3.6,250,20,11265,1588266883,"Tapachula",-92.28,14.9,"MX",-18000,1588247175,1588292765,308.23,NA,NA
"48",3988333,"Sabinas",27.85,-101.116669,"MX","MXsabinas",7,"2020-04-30 12:15:13",302.27,1020,22,302.27,302.27,800,"Clear","clear sky","01d",5.81,138,0,NA,1588266913,"Sabinas",-101.12,27.85,"MX",-18000,1588248302,1588295880,297.12,1020,981
"49",3514876,"Valladolid",20.68812,-88.199364,"MX","MXvalladolid",8,"2020-04-30 12:14:42",312.05,1015,30,312.05,312.05,802,"Clouds","scattered clouds","03d",0.56,337,29,NA,1588266882,"Valladolid",-88.2,20.69,"MX",-18000,1588245776,1588292205,314.51,1015,1012
"50",3982266,"Tecate",32.566669,-116.633331,"MX","MXtecate",9,"2020-04-30 12:15:13",292.14,1014,63,291.15,292.59,804,"Clouds","overcast clouds","04d",1.5,80,100,NA,1588266913,"Tecate",-116.63,32.57,"MX",-25200,1588251597,1588300030,291.64,NA,NA
"51",3515904,"Tepeaca",18.966669,-97.900002,"MX","MXtepeaca",10,"2020-04-30 12:14:43",294.64,1030,37,293.15,295.93,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266883,"Tepeaca",-97.9,18.97,"MX",-18000,1588248231,1588294406,292.71,NA,NA
"52",3532792,"Apizaco",19.41667,-98.150002,"MX","MXapizaco",11,"2020-04-30 12:14:49",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266889,"Apizaco",-98.15,19.42,"MX",-18000,1588248258,1588294499,290.95,NA,NA
"53",3980605,"Valle de Santiago",20.383329,-101.199997,"MX","MXvalle de santiago",12,"2020-04-30 12:15:13",297.15,1027,36,297.15,297.15,800,"Clear","clear sky","01d",3.6,20,5,12874,1588266913,"Valle de Santiago",-101.2,20.38,"MX",-18000,1588248918,1588295303,294.16,NA,NA
"54",3533005,"Altamira",22.4,-97.916672,"MX","MXaltamira",13,"2020-04-30 12:14:49",301.54,1020,74,301.15,302.04,803,"Clouds","broken clouds","04d",6.7,10,75,9656,1588266889,"Altamira",-97.92,22.4,"MX",-18000,1588247977,1588294669,302.26,NA,NA
"55",4002224,"Lagos de Moreno",21.35,-101.916672,"MX","MXlagos de moreno",14,"2020-04-30 12:15:13",294.61,1028,28,294.15,295.15,800,"Clear","clear sky","01d",1,270,5,14484,1588266913,"Lagos de Moreno",-101.92,21.35,"MX",-18000,1588249017,1588295549,292.27,NA,NA
"56",3981885,"Tequila",20.883329,-103.833328,"MX","MXtequila",15,"2020-04-30 12:15:13",298.57,1011,36,297.04,300.37,800,"Clear","clear sky","01d",2.24,112,0,NA,1588266913,"Tequila",-103.83,20.88,"MX",-18000,1588249511,1588295972,296.85,NA,NA
"57",3526682,"Ixtapaluca",19.316669,-98.883331,"MX","MXixtapaluca",16,"2020-04-30 12:14:49",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266889,"Ixtapaluca",-98.88,19.32,"MX",-18000,1588248440,1588294667,290.87,NA,NA
"58",3827586,"Melchor Ocampo",19.69972,-99.147499,"MX","MXmelchor ocampo",17,"2020-04-30 12:14:59",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266899,"Melchor Ocampo",-99.15,19.7,"MX",-18000,1588248477,1588294760,290.87,NA,NA
"59",3514437,"Xochitepec",18.783331,-99.23333,"MX","MXxochitepec",18,"2020-04-30 12:14:42",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266882,"Xochitepec",-99.23,18.78,"MX",-18000,1588248564,1588294711,297.73,NA,NA
"60",3527879,"Emiliano Zapata",18.83333,-99.183327,"MX","MXemiliano zapata",19,"2020-04-30 12:14:49",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266889,"Emiliano Zapata",-99.18,18.83,"MX",-18000,1588248548,1588294703,297.73,NA,NA
"61",3516035,"Temixco",18.85,-99.23333,"MX","MXtemixco",20,"2020-04-30 12:14:43",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266883,"Temixco",-99.23,18.85,"MX",-18000,1588248559,1588294716,297.73,NA,NA
"62",4005219,"Guasave",25.566669,-108.449997,"MX","MXguasave",1,"2020-04-30 12:15:13",303.08,1009,56,301.48,304.26,800,"Clear","clear sky","01d",0.89,135,0,NA,1588266913,"Guasave",-108.45,25.57,"MX",-21600,1588250251,1588297450,306.24,NA,NA
"63",3526798,"Iguala de la Independencia",18.35,-99.533333,"MX","MXiguala de la independencia",2,"2020-04-30 12:14:49",304.82,1012,27,304.82,304.82,803,"Clouds","broken clouds","04d",1.79,105,73,NA,1588266889,"Iguala de la Independencia",-99.53,18.35,"MX",-18000,1588248668,1588294752,303.71,NA,NA
"64",3523791,"Macuspana",17.76667,-92.599998,"MX","MXmacuspana",3,"2020-04-30 12:14:49",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266889,"Macuspana",-92.6,17.77,"MX",-18000,1588247047,1588293046,308.55,NA,NA
"65",3514321,"Yautepec",18.88188,-99.067146,"MX","MXyautepec",4,"2020-04-30 12:14:42",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266882,"Yautepec",-99.07,18.88,"MX",-18000,1588248518,1588294680,297.73,NA,NA
"66",3532530,"Ayala",18.75,-98.98333,"MX","MXayala",5,"2020-04-30 12:14:49",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266889,"Ayala",-98.98,18.75,"MX",-18000,1588248506,1588294649,297.73,NA,NA
"67",4018127,"Arteaga",25.466669,-100.849998,"MX","MXarteaga",6,"2020-04-30 12:15:13",293.9,1026,63,292.15,294.82,800,"Clear","clear sky","01d",2.6,360,5,16093,1588266913,"Arteaga",-100.85,25.47,"MX",-18000,1588248436,1588295617,293.16,NA,NA
"68",3515942,"Teoloyucan",19.74556,-99.183327,"MX","MXteoloyucan",7,"2020-04-30 12:14:43",293.44,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266883,"Teoloyucan",-99.18,19.75,"MX",-18000,1588248480,1588294771,290.87,NA,NA
"69",3516271,"Tantoyuca",21.35,-98.23333,"MX","MXtantoyuca",8,"2020-04-30 12:14:43",299.09,1021,77,299.09,299.09,502,"Rain","heavy intensity rain","10d",3.9,54,31,NA,1588266883,"Tantoyuca",-98.23,21.35,"MX",-18000,1588248132,1588294663,300.85,1021,1004
"70",3815326,"Ixtenco",19.25,-97.893059,"MX","MXixtenco",9,"2020-04-30 12:14:59",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266899,"Ixtenco",-97.89,19.25,"MX",-18000,1588248208,1588294424,290.95,NA,NA
"71",3526952,"Huejutla de Reyes",21.133329,-98.416672,"MX","MXhuejutla de reyes",10,"2020-04-30 12:14:49",299.25,1021,70,299.25,299.25,501,"Rain","moderate rain","10d",2.51,28,17,NA,1588266889,"Huejutla de Reyes",-98.42,21.13,"MX",-18000,1588248194,1588294692,301.28,1021,994
"72",3521628,"Perote",19.566669,-97.23333,"MX","MXperote",11,"2020-04-30 12:14:43",289.61,1020,33,289.61,289.61,803,"Clouds","broken clouds","04d",3.06,60,78,NA,1588266883,"Perote",-97.23,19.57,"MX",-18000,1588248026,1588294289,285.5,1020,773
"73",3532964,"Alvarado",18.76667,-95.76667,"MX","MXalvarado",12,"2020-04-30 12:14:49",302.97,1019,62,302.15,303.71,803,"Clouds","broken clouds","04d",5.1,360,75,9656,1588266889,"Alvarado",-95.77,18.77,"MX",-18000,1588247735,1588293880,303.96,NA,NA
"74",3516923,"Santiago Suchilquitongo",17.25,-96.883331,"MX","MXsantiago suchilquitongo",13,"2020-04-30 12:14:43",297.15,1026,31,297.15,297.15,801,"Clouds","few clouds","02d",2.1,360,20,19312,1588266883,"Santiago Suchilquitongo",-96.88,17.25,"MX",-18000,1588248112,1588294036,294.72,NA,NA
"75",3518129,"San Pablo Huitzo",17.25,-96.866669,"MX","MXsan pablo huitzo",14,"2020-04-30 12:14:43",297.15,1026,31,297.15,297.15,801,"Clouds","few clouds","02d",2.1,360,20,19312,1588266883,"San Pablo Huitzo",-96.87,17.25,"MX",-18000,1588248109,1588294033,294.72,NA,NA
"76",3801596,"Guadalupe Etla",17.171671,-96.80056,"MX","MXguadalupe etla",15,"2020-04-30 12:14:59",297.15,1026,31,297.15,297.15,801,"Clouds","few clouds","02d",2.1,360,20,19312,1588266899,"Guadalupe Etla",-96.8,17.17,"MX",-18000,1588248098,1588294011,294.72,NA,NA
"77",3517742,"Chiautempan",19.316669,-98.183327,"MX","MXchiautempan",16,"2020-04-30 12:14:43",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266883,"Chiautempan",-98.18,19.32,"MX",-18000,1588248272,1588294499,290.95,NA,NA
"78",3530908,"Chignahuapan",19.83333,-98.033333,"MX","MXchignahuapan",17,"2020-04-30 12:14:49",291.19,1020,30,291.19,291.19,500,"Rain","light rain","10d",4,53,70,NA,1588266889,"Chignahuapan",-98.03,19.83,"MX",-18000,1588248199,1588294501,286.43,1020,784
"79",3515902,"Tepeapulco",19.783331,-98.550003,"MX","MXtepeapulco",18,"2020-04-30 12:14:43",293.4,1031,37,293.15,293.71,801,"Clouds","few clouds","02d",2.1,80,20,16093,1588266883,"Tepeapulco",-98.55,19.78,"MX",-18000,1588248327,1588294622,290.82,NA,NA
"80",3815363,"Xicohtzinco",19.173611,-98.23333,"MX","MXxicohtzinco",19,"2020-04-30 12:14:59",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266899,"Xicohtzinco",-98.23,19.17,"MX",-18000,1588248296,1588294500,290.95,NA,NA
"81",3815324,"Huamantla",19.315281,-97.925003,"MX","MXhuamantla",20,"2020-04-30 12:14:59",293.15,1030,37,293.15,293.15,800,"Clear","clear sky","01d",1.5,40,5,17702,1588266899,"Huamantla",-97.93,19.32,"MX",-18000,1588248212,1588294439,290.95,NA,NA
"82",3522164,"Palenque",17.51667,-91.966667,"MX","MXpalenque",1,"2020-04-30 12:14:43",307.66,1014,41,307.66,307.66,802,"Clouds","scattered clouds","03d",4.21,315,48,NA,1588266883,"Palenque",-91.97,17.52,"MX",-18000,1588246914,1588292876,308.09,1014,1007
"83",3527543,"Frontera Comalapa",15.65,-92.133331,"MX","MXfrontera comalapa",2,"2020-04-30 12:14:49",306.23,1014,29,306.23,306.23,800,"Clear","clear sky","01d",1.35,9,2,NA,1588266889,"Frontera Comalapa",-92.13,15.65,"MX",-18000,1588247086,1588292781,306.1,1014,939
"84",3530385,"Comalcalco",18.26667,-93.216667,"MX","MXcomalcalco",3,"2020-04-30 12:14:49",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266889,"Comalcalco",-93.22,18.27,"MX",-18000,1588247160,1588293231,308.55,NA,NA
"85",3522865,"Nacajuca",18.133329,-93.01667,"MX","MXnacajuca",4,"2020-04-30 12:14:43",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266883,"Nacajuca",-93.02,18.13,"MX",-18000,1588247122,1588293173,308.55,NA,NA
"86",3526908,"Huimanguillo",17.85,-93.383331,"MX","MXhuimanguillo",5,"2020-04-30 12:14:49",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266889,"Huimanguillo",-93.38,17.85,"MX",-18000,1588247229,1588293239,308.55,NA,NA
"87",3516499,"Suchiapa",16.616671,-93.083328,"MX","MXsuchiapa",6,"2020-04-30 12:14:43",305.15,1017,46,305.15,305.15,711,"Smoke","smoke","50d",6.2,300,40,4828,1588266883,"Suchiapa",-93.08,16.62,"MX",-18000,1588247245,1588293078,304,NA,NA
"89",3520020,"Salto de Agua",17.616671,-92.366669,"MX","MXsalto de agua",7,"2020-04-30 12:14:43",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266883,"Salto de Agua",-92.37,17.62,"MX",-18000,1588247003,1588292980,308.55,NA,NA
"90",3516439,"Tacotalpa",17.6,-92.816673,"MX","MXtacotalpa",8,"2020-04-30 12:14:43",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266883,"Tacotalpa",-92.82,17.6,"MX",-18000,1588247112,1588293086,308.55,NA,NA
"91",3516210,"Teapa",17.549999,-92.949997,"MX","MXteapa",9,"2020-04-30 12:14:43",305.15,1017,59,305.15,305.15,721,"Haze","haze","50d",2.6,310,75,4828,1588266883,"Teapa",-92.95,17.55,"MX",-18000,1588247147,1588293114,308.55,NA,NA
"92",3515767,"Tetecala",18.716669,-99.400002,"MX","MXtetecala",10,"2020-04-30 12:14:43",300.15,1023,32,300.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266883,"Tetecala",-99.4,18.72,"MX",-18000,1588248609,1588294747,297.73,NA,NA
"93",3515384,"Tlapa de Comonfort",17.549999,-98.550003,"MX","MXtlapa de comonfort",11,"2020-04-30 12:14:42",303.87,1016,20,303.87,303.87,801,"Clouds","few clouds","02d",2.51,40,16,NA,1588266882,"Tlapa de Comonfort",-98.55,17.55,"MX",-18000,1588248491,1588294458,301.02,1016,896
"94",3532603,"Atlatlahucan",18.933331,-98.900002,"MX","MXatlatlahucan",12,"2020-04-30 12:14:49",296.04,1023,32,293.15,300.15,803,"Clouds","broken clouds","04d",3.1,150,75,12874,1588266889,"Atlatlahucan",-98.9,18.93,"MX",-18000,1588248474,1588294643,292.81,NA,NA
"95",3515679,"Tianguistenco",19.17972,-99.470558,"MX","MXtianguistenco",13,"2020-04-30 12:14:43",294.46,1032,51,289.15,300.15,801,"Clouds","few clouds","02d",2.1,280,20,11265,1588266883,"Tianguistenco",-99.47,19.18,"MX",-18000,1588248592,1588294798,293.24,NA,NA
